ID,labelID,labelWord
03673,11,Turbine Generic
03674,11,Turbine Generic
03675,11,Turbine Generic
03676,10,TankConicalRoofFlatBottom
03677,10,TankConicalRoofFlatBottom
03678,10,TankConicalRoofFlatBottom
03679,9,CompressorGeneric
03680,9,CompressorGeneric
03681,9,CompressorGeneric
03682,8,FilterGeneric
03683,8,FilterGeneric
03684,8,FilterGeneric
03685,7,SprayDryer
03686,7,SprayDryer
03687,7,SprayDryer
03688,6,HeatExchangerGeneric
03689,6,HeatExchangerGeneric
03690,6,HeatExchangerGeneric
03691,53,AgitatorPropeller
03692,53,AgitatorPropeller
03693,53,AgitatorPropeller
03694,52,AgitatorGeneric
03695,52,AgitatorGeneric
03696,52,AgitatorGeneric
03697,51,SieveGeneric
03698,51,SieveGeneric
03699,51,SieveGeneric
03700,50,GrinderGeneric
03701,50,GrinderGeneric
03702,50,GrinderGeneric
03703,49,RotatingExtruder
03704,49,RotatingExtruder
03705,49,RotatingExtruder
03706,48,Chimney
03707,48,Chimney
03708,48,Chimney
03709,35,AngleBallValve
03710,35,AngleBallValve
03711,35,AngleBallValve
03712,34,SignalLine
03713,34,SignalLine
03714,34,SignalLine
03715,33,FlowStream
03716,33,FlowStream
03717,33,FlowStream
03718,32,Splitter
03719,32,Splitter
03720,32,Splitter
03721,31,RotaryMixer
03722,31,RotaryMixer
03723,31,RotaryMixer
03724,30,OPCRight
03725,30,OPCRight
03726,30,OPCRight
03727,53,AgitatorPropeller
03728,53,AgitatorPropeller
03729,53,AgitatorPropeller
03730,52,AgitatorGeneric
03731,52,AgitatorGeneric
03732,52,AgitatorGeneric
03733,51,SieveGeneric
03734,51,SieveGeneric
03735,51,SieveGeneric
03736,50,GrinderGeneric
03737,50,GrinderGeneric
03738,50,GrinderGeneric
03739,49,RotatingExtruder
03740,49,RotatingExtruder
03741,49,RotatingExtruder
03742,48,Chimney
03743,48,Chimney
03744,48,Chimney
03745,53,AgitatorPropeller
03746,53,AgitatorPropeller
03747,53,AgitatorPropeller
03748,52,AgitatorGeneric
03749,52,AgitatorGeneric
03750,52,AgitatorGeneric
03751,51,SieveGeneric
03752,51,SieveGeneric
03753,51,SieveGeneric
03754,50,GrinderGeneric
03755,50,GrinderGeneric
03756,50,GrinderGeneric
03757,49,RotatingExtruder
03758,49,RotatingExtruder
03759,49,RotatingExtruder
03760,48,Chimney
03761,48,Chimney
03762,48,Chimney
03763,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
03764,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
03765,59,AlternateChoiceOrSafetyInstrumentedSystemFrontCentralPanel
03766,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
03767,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
03768,58,PrimaryChoiceOrBasicProcessControlSystemFrontCentralPanel
03769,57,CrusherImpactType
03770,57,CrusherImpactType
03771,57,CrusherImpactType
03772,56,SolidShellCentrifuge
03773,56,SolidShellCentrifuge
03774,56,SolidShellCentrifuge
03775,55,Burner
03776,55,Burner
03777,55,Burner
03778,54,AgitatorDisc
03779,54,AgitatorDisc
03780,54,AgitatorDisc
03781,11,Turbine Generic
03782,11,Turbine Generic
03783,11,Turbine Generic
03784,10,TankConicalRoofFlatBottom
03785,10,TankConicalRoofFlatBottom
03786,10,TankConicalRoofFlatBottom
03787,9,CompressorGeneric
03788,9,CompressorGeneric
03789,9,CompressorGeneric
03790,8,FilterGeneric
03791,8,FilterGeneric
03792,8,FilterGeneric
03793,7,SprayDryer
03794,7,SprayDryer
03795,7,SprayDryer
03796,6,HeatExchangerGeneric
03797,6,HeatExchangerGeneric
03798,6,HeatExchangerGeneric
03799,53,AgitatorPropeller
03800,53,AgitatorPropeller
03801,53,AgitatorPropeller
03802,52,AgitatorGeneric
03803,52,AgitatorGeneric
03804,52,AgitatorGeneric
03805,51,SieveGeneric
03806,51,SieveGeneric
03807,51,SieveGeneric
03808,50,GrinderGeneric
03809,50,GrinderGeneric
03810,50,GrinderGeneric
03811,49,RotatingExtruder
03812,49,RotatingExtruder
03813,49,RotatingExtruder
03814,48,Chimney
03815,48,Chimney
03816,48,Chimney
03817,5,ReactorGeneric
03818,5,ReactorGeneric
03819,5,ReactorGeneric
03820,4,ValveGeneric
03821,4,ValveGeneric
03822,4,ValveGeneric
03823,3,ColumnFluidizedBed
03824,3,ColumnFluidizedBed
03825,3,ColumnFluidizedBed
03826,2,ThinFilmEvaporator
03827,2,ThinFilmEvaporator
03828,2,ThinFilmEvaporator
03829,1,PumpGeneric
03830,1,PumpGeneric
03831,1,PumpGeneric
03832,0,CentrifugalPump
03833,0,CentrifugalPump
03834,0,CentrifugalPump
